date,P,GW1,GW2,GW3,GW4,GW5,Mean,10th_percentile,90th_percentile
18/08/2012,0.0,1859,1513,1783,2374,1132,1732.2,1284.4,2168.0
19/08/2012,0.0,1873,1523,1804,2376,1153,1745.8,1301.0,2174.8
20/08/2012,0.0,1870,1531,1824,2376,1151,1750.4,1303.0,2173.6
21/08/2012,0.0,1876,1540,1833,2381,1170,1760.0,1318.0,2179.0
22/08/2012,0.0,1883,1551,1845,2389,1174,1768.4,1324.8,2186.6
23/08/2012,0.0,1887,1558,1855,2391,1177,1773.6,1329.4,2189.4
24/08/2012,4.0,1891,1562,1860,2396,1185,1778.8,1335.8,2194.0
25/08/2012,0.6,1894,1563,1827,2398,1194,1775.2,1341.6,2196.4
26/08/2012,14.9,1889,1567,1799,2409,1159,1764.6,1322.2,2201.0
27/08/2012,0.0,1885,1566,1830,2414,1163,1771.6,1324.2,2202.4
28/08/2012,1.1,1896,1573,1858,2421,1175,1784.6,1334.2,2211.0
29/08/2012,0.0,1905,1580,1873,2424,1190,1794.4,1346.0,2216.4
30/08/2012,0.0,1901,1584,1825,2424,1203,1787.4,1355.4,2214.8
31/08/2012,10.6,1901,1592,1812,2435,1191,1786.2,1351.4,2221.4
01/09/2012,0.0,1908,1598,1845,2439,1195,1797.0,1356.2,2226.6
02/09/2012,0.0,1913,1604,1864,2444,1203,1805.6,1363.4,2231.6
03/09/2012,0.0,1917,1608,1875,2453,1206,1811.8,1366.8,2238.6
04/09/2012,0.0,1927,1613,1882,2455,1222,1819.8,1378.4,2243.8
05/09/2012,0.0,1935,1620,1887,2461,1223,1825.2,1381.8,2250.6
06/09/2012,0.0,1936,1619,1889,2472,1223,1827.8,1381.4,2257.6
07/09/2012,0.0,1949,1623,1900,2478,1227,1835.4,1385.4,2266.4
08/09/2012,0.0,1963,1630,1911,2482,1228,1842.8,1388.8,2274.4
09/09/2012,0.0,1975,1636,1921,2483,1242,1851.4,1399.6,2279.8
10/09/2012,0.0,1968,1634,1909,2480,1239,1846.0,1397.0,2275.2
11/09/2012,5.0,1960,1640,1908,2484,1237,1845.8,1398.2,2274.4
12/09/2012,1.3,1963,1645,1920,2488,1237,1850.6,1400.2,2278.0
13/09/2012,2.7,1946,1639,1914,2488,1223,1842.0,1389.4,2271.2
14/09/2012,1.6,1964,1648,1922,2495,1239,1853.6,1402.6,2282.6
15/09/2012,0.0,1969,1656,1933,2503,1235,1859.2,1403.4,2289.4
16/09/2012,0.0,1975,1655,1934,2501,1241,1861.2,1406.6,2290.6
17/09/2012,0.0,1974,1655,1939,2501,1244,1862.6,1408.4,2290.2
18/09/2012,1.0,1986,1662,1944,2506,1257,1871.0,1419.0,2298.0
19/09/2012,0.8,1987,1664,1946,2514,1252,1872.6,1416.8,2303.2
20/09/2012,0.0,1979,1669,1952,2519,1245,1872.8,1414.6,2303.0
21/09/2012,0.0,1994,1670,1957,2522,1269,1882.4,1429.4,2310.8
22/09/2012,0.0,1994,1677,1963,2528,1246,1881.6,1418.4,2314.4
23/09/2012,5.1,1920,1658,1858,2531,1182,1829.8,1372.4,2286.6
24/09/2012,16.1,1917,1650,1872,2532,1179,1830.0,1367.4,2286.0
25/09/2012,0.2,1906,1643,1872,2535,1180,1827.2,1365.2,2283.4
26/09/2012,5.3,1896,1631,1853,2536,1190,1821.2,1366.4,2280.0
27/09/2012,9.1,1887,1608,1824,2538,1182,1807.8,1352.4,2277.6
28/09/2012,0.0,1878,1593,1821,2539,1183,1802.8,1347.0,2274.6
29/09/2012,2.0,1884,1585,1831,2547,1184,1806.2,1344.4,2281.8
30/09/2012,0.0,1876,1575,1840,2550,1177,1803.6,1336.2,2280.4
01/10/2012,0.2,1877,1568,1837,2548,1179,1801.8,1334.6,2279.6
02/10/2012,0.9,1860,1554,1822,2551,1165,1790.4,1320.6,2274.6
03/10/2012,11.1,1789,1534,1731,2541,1094,1737.8,1270.0,2240.2
04/10/2012,13.3,1686,1478,1630,2526,973,1658.6,1175.0,2190.0
05/10/2012,14.5,1527,1410,1500,2504,792,1546.6,1039.2,2113.2000000000003
06/10/2012,9.1,1461,1337,1416,2485,758,1491.4,989.6,2075.4
07/10/2012,0.0,1477,1298,1400,2473,768,1483.2,980.0,2074.6
08/10/2012,0.0,1503,1272,1399,2457,796,1485.4,986.4,2075.4
09/10/2012,0.0,1530,1260,1403,2447,802,1488.4,985.2,2080.2000000000003
10/10/2012,0.0,1544,1256,1412,2439,796,1489.4,980.0,2081.0
11/10/2012,0.0,1546,1244,1398,2432,804,1484.8,980.0,2077.6
12/10/2012,5.8,1461,1215,1363,2427,730,1439.2,924.0,2040.6000000000001
13/10/2012,14.0,1182,1129,1282,2416,591,1320.0,806.2,1962.4
14/10/2012,0.0,1261,1095,1283,2409,693,1348.2,853.8,1958.6000000000001
15/10/2012,0.5,1300,1090,1298,2402,822,1382.4,929.2,1961.2
16/10/2012,1.4,1312,1090,1310,2396,888,1399.2,968.8,1962.4
17/10/2012,1.4,1335,1100,1325,2393,906,1411.8,983.6,1969.8000000000002
18/10/2012,0.2,1374,1119,1346,2392,928,1431.8,1004.4,1984.8000000000002
19/10/2012,0.0,1410,1131,1359,2384,949,1446.6,1021.8,1994.4
20/10/2012,0.0,1429,1137,1360,2377,951,1450.8,1025.4,1997.8000000000002
21/10/2012,0.0,1456,1154,1368,2374,958,1462.0,1036.4,2006.8000000000002
22/10/2012,0.0,1476,1162,1373,2367,961,1467.8,1041.4,2010.6000000000001
23/10/2012,0.0,1476,1164,1367,2362,961,1466.0,1042.2,2007.6000000000001
24/10/2012,0.1,1479,1167,1365,2357,968,1467.2,1047.6,2005.8000000000002
25/10/2012,0.2,1491,1180,1375,2352,962,1472.0,1049.2,2007.6000000000001
26/10/2012,0.0,1519,1192,1384,2350,980,1485.0,1064.8,2017.6000000000001
27/10/2012,0.0,1546,1205,1391,2357,982,1496.2,1071.2,2032.6000000000001
28/10/2012,0.0,1541,1203,1385,2350,970,1489.8,1063.2,2026.4
29/10/2012,5.0,1496,1193,1363,2349,960,1472.2,1053.2,2007.8000000000002
30/10/2012,1.6,1470,1178,1351,2350,945,1458.8,1038.2,1998.0
31/10/2012,0.0,1467,1164,1346,2346,948,1454.2,1034.4,1994.4
01/11/2012,3.5,1498,1155,1351,2348,970,1464.4,1044.0,2008.0
02/11/2012,1.6,1492,1135,1351,2348,963,1457.8,1031.8,2005.6000000000001
03/11/2012,1.9,1455,1117,1336,2352,926,1437.2,1002.4,1993.2
04/11/2012,6.5,1386,1083,1307,2349,911,1407.2,979.8,1963.8000000000002
05/11/2012,0.1,1402,1073,1307,2357,939,1415.6,992.6,1975.0
06/11/2012,3.0,1349,1050,1310,2358,908,1395.0,964.8,1954.4
07/11/2012,3.0,1327,1025,1312,2357,898,1383.8,948.8,1945.0
08/11/2012,0.2,1363,1033,1314,2355,911,1395.2,959.8,1958.2
09/11/2012,0.3,1369,1036,1316,2348,914,1396.6,962.8,1956.4
10/11/2012,0.6,1417,1067,1319,2349,952,1420.8,998.0,1976.2
11/11/2012,0.4,1449,1088,1321,2348,953,1431.8,1007.0,1988.4
12/11/2012,0.0,1467,1103,1323,2344,953,1438.0,1013.0,1993.2
13/11/2012,0.0,1472,1110,1326,2348,951,1441.4,1014.6,1997.6000000000001
14/11/2012,0.0,1478,1118,1328,2338,954,1443.2,1019.6,1994.0
15/11/2012,0.0,1482,1124,1330,2333,953,1444.4,1021.4,1992.6000000000001
16/11/2012,0.0,1486,1126,1332,2335,955,1446.8,1023.4,1995.4
17/11/2012,0.0,1477,1138,1335,2334,960,1448.8,1031.2,1991.2
18/11/2012,4.7,1414,1127,1337,2335,927,1428.0,1007.0,1966.6000000000001
19/11/2012,0.0,1415,1119,1339,2335,926,1426.8,1003.2,1967.0
20/11/2012,0.0,1431,1122,1341,2332,931,1431.4,1007.4,1971.6000000000001
21/11/2012,0.0,1463,1138,1344,2337,947,1445.8,1023.4,1987.4
22/11/2012,0.0,1464,1140,1344,2330,944,1444.4,1022.4,1983.6000000000001
23/11/2012,3.2,1436,1136,1336,2329,928,1433.0,1011.2,1971.8000000000002
24/11/2012,2.1,1384,1098,1312,2334,908,1407.2,984.0,1954.0
25/11/2012,0.1,1396,1096,1311,2329,913,1409.0,986.2,1955.8000000000002
26/11/2012,4.2,1386,1079,1306,2325,913,1401.8,979.4,1949.4
27/11/2012,0.6,1404,1084,1308,2323,928,1409.4,990.4,1955.4
28/11/2012,0.0,1414,1095,1311,2321,941,1416.4,1002.6,1958.2
29/11/2012,0.1,1440,1114,1320,2319,947,1428.0,1013.8,1967.4
30/11/2012,0.0,1449,1121,1330,2319,945,1432.8,1015.4,1971.0
01/12/2012,1.9,1436,1105,1321,2315,948,1425.0,1010.8,1963.4
02/12/2012,2.2,1393,1071,1306,2314,897,1396.2,966.6,1945.6000000000001
03/12/2012,2.4,1303,1022,1292,2307,851,1355.0,919.4,1905.4
04/12/2012,3.2,1279,1009,1293,2304,854,1347.8,916.0,1899.6000000000001
05/12/2012,0.2,1337,1028,1301,2303,898,1373.4,950.0,1916.6000000000001
06/12/2012,0.1,1359,1034,1308,2300,892,1378.6,948.8,1923.6000000000001
07/12/2012,0.9,1413,1078,1323,2303,937,1410.8,993.4,1947.0
08/12/2012,0.0,1278,1031,1300,2299,805,1342.6,895.4,1899.4
09/12/2012,10.2,1088,947,1277,2290,720,1264.4,810.8,1884.8000000000002
10/12/2012,1.4,1178,937,1282,2284,815,1299.2,863.8,1883.2
11/12/2012,0.1,1220,936,1284,2277,847,1312.8,882.6,1879.8000000000002
12/12/2012,6.5,1245,943,1291,2267,857,1320.6,891.4,1876.6000000000001
13/12/2012,0.2,1203,940,1289,2261,781,1294.8,844.6,1872.2
14/12/2012,8.2,1020,860,1261,2256,631,1205.6,722.6,1858.0
15/12/2012,2.7,1050,846,1263,2238,702,1219.8,759.6,1848.0
16/12/2012,1.1,1073,841,1266,2217,723,1224.0,770.2,1836.6000000000001
17/12/2012,5.3,1039,803,1256,2194,663,1191.0,719.0,1818.8000000000002
18/12/2012,4.6,1077,796,1257,2173,702,1201.0,739.6,1806.6000000000001
19/12/2012,0.0,1129,821,1269,2146,753,1223.6,780.2,1795.2
20/12/2012,1.3,1088,828,1271,2121,737,1209.0,773.4,1781.0
21/12/2012,3.7,1075,792,1265,2106,717,1191.0,747.0,1769.6000000000001
22/12/2012,10.4,817,622,1181,2076,329,1005.0,446.2,1718.0
23/12/2012,17.2,818,597,1216,2002,444,1015.4,505.2,1687.6000000000001
24/12/2012,1.9,833,595,1232,1934,476,1014.0,523.6,1653.2
25/12/2012,5.5,866,656,1245,1881,556,1040.8,596.0,1626.6000000000001
26/12/2012,5.1,881,671,1253,1835,573,1042.6,612.2,1602.2
27/12/2012,1.2,965,746,1264,1805,664,1088.8,696.8,1588.6000000000001
28/12/2012,1.4,980,758,1263,1782,675,1091.6,708.2,1574.4
29/12/2012,0.2,1026,787,1265,1754,730,1112.4,752.8,1558.4
30/12/2012,2.0,1065,801,1266,1738,750,1124.0,770.4,1549.2
31/12/2012,1.2,898,666,1248,1714,537,1012.6,588.6,1527.6000000000001
01/01/2013,11.9,926,672,1244,1698,616,1031.2,638.4,1516.4
02/01/2013,1.6,987,707,1248,1682,686,1062.0,694.4,1508.4
03/01/2013,2.1,1040,746,1256,1661,726,1085.8,734.0,1499.0
04/01/2013,0.4,1089,786,1261,1638,761,1107.0,771.0,1487.2
05/01/2013,0.2,1119,813,1264,1617,785,1119.6,796.2,1475.8
06/01/2013,0.1,1158,842,1271,1603,800,1134.8,816.8,1470.2
07/01/2013,0.0,1184,859,1271,1593,815,1144.4,832.6,1464.2
08/01/2013,0.0,1109,814,1266,1586,758,1106.6,780.4,1458.0
09/01/2013,7.2,1047,763,1257,1575,711,1070.6,731.8,1447.8
10/01/2013,4.2,1068,806,1260,1564,741,1087.8,767.0,1442.4
11/01/2013,0.0,1155,856,1273,1555,790,1125.8,816.4,1442.2
12/01/2013,0.1,1222,890,1278,1545,832,1153.4,855.2,1438.2
13/01/2013,0.0,1245,905,1279,1537,842,1161.6,867.2,1433.8
14/01/2013,0.1,1283,926,1286,1530,860,1177.0,886.4,1432.4
15/01/2013,3.6,1298,950,1288,1535,881,1190.4,908.6,1440.2
16/01/2013,0.1,1312,971,1291,1548,887,1201.8,920.6,1453.6
17/01/2013,0.0,1305,968,1290,1543,866,1194.4,906.8,1447.8
18/01/2013,0.1,1321,973,1293,1535,880,1200.4,917.2,1449.4
19/01/2013,0.0,1356,988,1308,1538,900,1218.0,935.2,1465.2
20/01/2013,2.4,1382,1007,1312,1554,919,1234.8,954.2,1485.2
21/01/2013,1.9,1387,1022,1297,1571,924,1240.2,963.2,1497.4
22/01/2013,0.1,1393,1033,1292,1582,924,1244.8,967.6,1506.4
23/01/2013,0.0,1407,1046,1298,1599,933,1256.6,978.2,1522.2
24/01/2013,0.0,1409,1051,1300,1608,923,1258.2,974.2,1528.4
25/01/2013,0.0,1406,1046,1295,1607,921,1255.0,971.0,1526.6
26/01/2013,0.1,1298,995,1269,1613,830,1201.0,896.0,1487.0
27/01/2013,3.4,1152,854,1254,1631,750,1128.2,791.6,1480.2
28/01/2013,3.8,1052,754,1233,1636,671,1069.2,704.2,1474.8
29/01/2013,3.3,968,671,1204,1612,586,1008.2,620.0,1448.8
30/01/2013,7.1,977,659,1214,1570,629,1009.8,641.0,1427.6
31/01/2013,2.9,989,667,1229,1521,655,1012.2,659.8,1404.2
01/02/2013,5.0,974,653,1230,1490,650,999.4,651.2,1386.0
02/02/2013,2.1,1043,700,1235,1462,718,1031.6,707.2,1371.2
03/02/2013,10.1,878,538,1204,1424,467,902.2,495.4,1336.0
04/02/2013,4.0,881,546,1207,1356,507,899.4,522.6,1296.4
05/02/2013,6.7,917,623,1225,1303,566,926.8,588.8,1271.8
06/02/2013,1.4,992,696,1238,1273,668,973.4,679.2,1259.0
07/02/2013,3.7,1025,726,1242,1250,670,982.6,692.4,1246.8
08/02/2013,1.0,1055,752,1244,1239,705,999.0,723.8,1242.0
09/02/2013,0.1,1078,774,1249,1223,722,1009.2,742.8,1238.6
10/02/2013,0.7,1160,812,1260,1212,776,1044.0,790.4,1240.8
11/02/2013,0.0,1238,858,1264,1225,841,1085.2,847.8,1253.6
12/02/2013,0.0,1264,888,1263,1245,855,1103.0,868.2,1263.6
13/02/2013,0.0,1265,893,1262,1234,832,1097.2,856.4,1263.8
14/02/2013,1.9,1264,908,1259,1250,835,1103.2,864.2,1262.0
15/02/2013,0.2,1218,902,1258,1275,796,1089.8,838.4,1268.2
16/02/2013,1.1,1220,901,1260,1281,806,1093.6,844.0,1272.6
17/02/2013,0.0,1255,921,1262,1279,830,1109.4,866.4,1272.2
18/02/2013,0.0,1268,933,1263,1276,844,1116.8,879.6,1272.8
19/02/2013,1.3,1299,953,1268,1294,860,1134.8,897.2,1297.0
20/02/2013,0.0,1324,967,1271,1298,873,1146.6,910.6,1313.6
21/02/2013,0.0,1346,979,1275,1300,883,1156.6,921.4,1327.6
22/02/2013,0.0,1377,994,1282,1307,903,1172.6,939.4,1349.0
23/02/2013,0.3,1390,1006,1278,1319,909,1180.4,947.8,1361.6
24/02/2013,3.1,1368,1008,1272,1333,886,1173.4,934.8,1354.0
25/02/2013,0.5,1308,973,1263,1351,840,1147.0,893.2,1333.8
26/02/2013,0.0,1304,961,1263,1357,851,1147.2,895.0,1335.8
27/02/2013,0.0,1317,970,1263,1362,858,1154.0,902.8,1344.0
28/02/2013,0.0,1337,990,1263,1366,867,1164.6,916.2,1354.4
01/03/2013,0.1,1361,1003,1265,1372,876,1175.4,926.8,1367.6
02/03/2013,0.0,1379,1013,1267,1383,888,1186.0,938.0,1381.4
03/03/2013,0.1,1391,1023,1271,1393,883,1192.2,939.0,1392.2
04/03/2013,0.0,1400,1026,1270,1400,890,1197.2,944.4,1400.0
05/03/2013,0.0,1413,1034,1272,1406,898,1204.6,952.4,1410.2
06/03/2013,0.0,1427,1043,1275,1407,903,1211.0,959.0,1419.0
07/03/2013,0.0,1443,1056,1279,1416,906,1220.0,966.0,1432.2
08/03/2013,1.3,1300,966,1259,1415,785,1145.0,857.4,1369.0
09/03/2013,13.4,1073,779,1244,1407,632,1027.0,690.8,1341.8
10/03/2013,4.8,1158,799,1252,1388,724,1064.2,754.0,1333.6
11/03/2013,0.1,1225,844,1261,1367,784,1096.2,808.0,1324.6
12/03/2013,0.0,1284,886,1258,1363,827,1123.6,850.6,1331.4
13/03/2013,0.1,1320,922,1267,1373,848,1146.0,877.6,1351.8
14/03/2013,0.1,1345,940,1266,1373,850,1154.8,886.0,1361.8
15/03/2013,0.0,1341,945,1269,1383,838,1155.2,880.8,1366.2
16/03/2013,0.1,1340,935,1266,1379,825,1149.0,869.0,1363.4
17/03/2013,4.7,1295,912,1260,1385,793,1129.0,840.6,1349.0
18/03/2013,0.0,1343,949,1268,1396,818,1154.8,870.4,1374.8
19/03/2013,0.0,1382,981,1274,1409,848,1178.8,901.2,1398.2
20/03/2013,2.3,1383,1005,1271,1428,850,1187.4,912.0,1410.0
21/03/2013,0.0,1379,1015,1275,1429,807,1181.0,890.2,1409.0
22/03/2013,0.0,1419,1031,1284,1430,822,1197.2,905.6,1425.6
23/03/2013,0.0,1447,1044,1295,1435,847,1213.6,925.8,1442.2
24/03/2013,0.0,1464,1058,1298,1443,860,1224.6,939.2,1455.6
25/03/2013,0.0,1481,1068,1300,1451,861,1232.2,943.8,1469.0
26/03/2013,0.0,1489,1075,1299,1458,838,1231.8,932.8,1476.6
27/03/2013,0.0,1499,1083,1299,1461,841,1236.6,937.8,1483.8
28/03/2013,0.0,1498,1084,1293,1463,844,1236.4,940.0,1484.0
29/03/2013,0.1,1503,1093,1291,1476,847,1242.0,945.4,1492.2
30/03/2013,0.1,1517,1104,1295,1485,850,1250.2,951.6,1504.2
31/03/2013,0.0,1518,1109,1299,1507,847,1256.0,951.8,1513.6
01/04/2013,0.0,1534,1119,1305,1518,854,1266.0,960.0,1527.6
02/04/2013,0.0,1546,1124,1313,1528,857,1273.6,963.8,1538.8
03/04/2013,0.0,1549,1130,1316,1529,856,1276.0,965.6,1541.0
04/04/2013,0.0,1554,1133,1316,1539,864,1281.2,971.6,1548.0
05/04/2013,0.0,1569,1144,1318,1560,875,1293.2,982.6,1565.4
06/04/2013,0.0,1566,1145,1320,1576,864,1294.2,976.4,1572.0
07/04/2013,0.0,1548,1137,1315,1580,854,1286.8,967.2,1567.2
08/04/2013,0.0,1556,1143,1309,1591,857,1291.2,971.4,1577.0
09/04/2013,1.7,1565,1148,1289,1602,867,1294.2,979.4,1587.2
10/04/2013,1.1,1517,1108,1275,1604,831,1267.0,941.8,1569.2
11/04/2013,3.8,1473,1084,1271,1615,808,1250.2,918.4,1558.2
12/04/2013,1.8,1457,1082,1269,1634,804,1249.2,915.2,1563.2
13/04/2013,0.0,1459,1081,1277,1651,802,1254.0,913.6,1574.2
14/04/2013,0.0,1467,1082,1279,1659,820,1261.4,924.8,1582.2
15/04/2013,0.2,1478,1095,1282,1665,825,1269.0,933.0,1590.2
16/04/2013,0.0,1495,1107,1287,1674,827,1278.0,939.0,1602.4
17/04/2013,0.0,1512,1112,1290,1675,845,1286.8,951.8,1609.8
18/04/2013,0.0,1551,1143,1303,1685,865,1309.4,976.2,1631.4
19/04/2013,6.8,1558,1157,1292,1694,843,1308.8,968.6,1639.6
20/04/2013,0.0,1545,1150,1287,1692,812,1297.2,947.2,1633.2
21/04/2013,0.0,1563,1157,1294,1702,809,1305.0,948.2,1646.4
22/04/2013,0.0,1583,1167,1297,1707,825,1315.8,961.8,1657.4
23/04/2013,0.0,1596,1180,1308,1726,838,1329.6,974.8,1674.0
24/04/2013,0.0,1591,1182,1313,1734,844,1332.8,979.2,1676.8
25/04/2013,0.0,1562,1162,1289,1723,830,1313.2,962.8,1658.6
26/04/2013,8.9,1524,1151,1270,1726,766,1287.4,920.0,1645.2
27/04/2013,0.0,1534,1172,1276,1739,748,1293.8,917.6,1657.0
28/04/2013,0.0,1547,1181,1282,1740,759,1301.8,927.8,1662.8
29/04/2013,0.0,1574,1198,1299,1756,766,1318.6,938.8,1683.2
30/04/2013,0.0,1583,1206,1306,1765,758,1323.6,937.2,1692.2
01/05/2013,0.0,1595,1213,1311,1769,774,1332.4,949.6,1699.4
02/05/2013,0.0,1603,1213,1314,1782,792,1340.8,960.4,1710.4
03/05/2013,0.0,1613,1220,1317,1788,821,1351.8,980.6,1718.0
04/05/2013,0.0,1633,1231,1327,1801,846,1367.6,1000.0,1733.8
05/05/2013,0.0,1634,1239,1326,1812,864,1375.0,1014.0,1740.8
06/05/2013,0.0,1639,1247,1328,1813,876,1380.6,1024.4,1743.4
07/05/2013,1.4,1634,1250,1321,1820,880,1381.0,1028.0,1745.6
08/05/2013,1.9,1648,1259,1325,1828,897,1391.4,1041.8,1756.0
09/05/2013,0.1,1658,1267,1331,1834,914,1400.8,1055.2,1763.6
10/05/2013,0.0,1657,1273,1334,1845,921,1406.0,1061.8,1769.8
11/05/2013,4.4,1661,1277,1329,1851,931,1409.8,1069.4,1775.0
12/05/2013,1.4,1647,1281,1323,1859,919,1405.8,1063.8,1774.2
13/05/2013,3.6,1636,1284,1325,1869,907,1404.2,1057.8,1775.8
14/05/2013,0.1,1628,1284,1324,1894,901,1406.2,1054.2,1787.6
15/05/2013,0.5,1620,1287,1317,1859,894,1395.4,1051.2,1763.4
16/05/2013,7.4,1583,1274,1289,1878,831,1371.0,1008.2,1760.0
17/05/2013,0.0,1578,1284,1291,1910,811,1374.8,1000.2,1777.2
18/05/2013,0.6,1579,1292,1303,1926,808,1381.6,1001.6,1787.2
19/05/2013,0.0,1580,1293,1305,1923,809,1382.0,1002.6,1785.8
20/05/2013,2.1,1581,1295,1304,1934,814,1385.6,1006.4,1792.8
21/05/2013,8.5,1552,1270,1270,1937,802,1366.2,989.2,1783.0
22/05/2013,0.4,1535,1265,1268,1940,778,1357.2,972.8,1778.0
23/05/2013,5.9,1530,1278,1271,1939,748,1353.2,957.2,1775.4
24/05/2013,0.0,1538,1287,1282,1947,753,1361.4,964.6,1783.4
25/05/2013,3.9,1511,1273,1263,1944,732,1344.6,944.4,1770.8
26/05/2013,3.9,1508,1275,1274,1955,712,1344.8,936.8,1776.2
27/05/2013,0.0,1529,1289,1293,1957,706,1354.8,939.2,1785.8
28/05/2013,0.0,1547,1288,1296,1952,731,1362.8,953.8,1790.0
29/05/2013,1.6,1577,1303,1312,1963,751,1381.2,971.8,1808.6
30/05/2013,0.1,1589,1313,1329,1969,786,1397.2,996.8,1817.0
31/05/2013,0.0,1614,1321,1336,1974,821,1413.2,1021.0,1830.0
01/06/2013,0.0,1642,1331,1350,1985,850,1431.6,1042.4,1847.8
02/06/2013,0.0,1657,1344,1362,1990,870,1444.6,1059.6,1856.8
03/06/2013,0.0,1659,1348,1364,1993,879,1448.6,1066.6,1859.4
04/06/2013,0.0,1676,1358,1378,2005,897,1462.8,1081.4,1873.4
05/06/2013,0.0,1695,1368,1399,2015,918,1479.0,1098.0,1887.0
06/06/2013,0.0,1711,1380,1417,2023,940,1494.2,1116.0,1898.2
07/06/2013,0.0,1724,1390,1423,2026,954,1503.4,1128.4,1905.2
08/06/2013,0.0,1734,1396,1425,2028,968,1510.2,1139.2,1910.4
09/06/2013,0.0,1752,1403,1432,2036,987,1522.0,1153.4,1922.4
10/06/2013,0.0,1770,1415,1450,2048,999,1536.4,1165.4,1936.8
11/06/2013,0.0,1783,1419,1455,2056,1006,1543.8,1171.2,1946.8
12/06/2013,0.2,1795,1421,1436,2058,1015,1545.0,1177.4,1952.8
13/06/2013,4.5,1809,1428,1443,2069,1026,1555.0,1186.8,1965.0
14/06/2013,0.1,1808,1435,1465,2074,1027,1561.8,1190.2,1967.6
15/06/2013,1.2,1831,1448,1498,2082,1053,1582.4,1211.0,1981.6
16/06/2013,0.0,1842,1461,1526,2095,1064,1597.6,1222.8,1993.8
17/06/2013,0.0,1848,1470,1554,2112,1080,1612.8,1236.0,2006.4
18/06/2013,0.0,1833,1479,1562,2117,1068,1611.8,1232.4,2003.4
19/06/2013,1.8,1781,1334,1481,2114,935,1529.0,1094.6,1980.8
20/06/2013,22.2,1660,1098,1336,2112,676,1376.4,844.8,1931.2
21/06/2013,4.0,1639,1101,1345,2121,673,1375.8,844.2,1928.2
22/06/2013,1.2,1642,1126,1361,2123,693,1389.0,866.2,1930.6000000000001
23/06/2013,2.0,1640,1145,1364,2130,694,1394.6,874.4,1934.0
24/06/2013,4.9,1614,1157,1368,2136,680,1391.0,870.8,1927.2
25/06/2013,0.4,1619,1170,1394,2148,700,1406.2,888.0,1936.4
26/06/2013,0.0,1630,1158,1359,2150,688,1397.0,876.0,1942.0
27/06/2013,3.2,1612,1111,1317,2150,643,1366.6,830.2,1934.8
28/06/2013,11.5,1505,1020,1273,2143,536,1295.4,729.6,1887.8000000000002
29/06/2013,9.6,1492,1029,1283,2147,619,1314.0,783.0,1885.0
30/06/2013,0.0,1516,1065,1308,2140,671,1340.0,828.6,1890.4
01/07/2013,0.0,1548,1110,1346,2141,789,1386.8,917.4,1903.8
02/07/2013,0.0,1572,1129,1354,2132,827,1402.8,947.8,1908.0
03/07/2013,1.3,1607,1158,1371,2149,884,1433.8,993.6,1932.2
04/07/2013,0.0,1635,1186,1394,2161,900,1455.2,1014.4,1950.6000000000001
05/07/2013,0.0,1658,1217,1434,2170,877,1471.2,1013.0,1965.2
06/07/2013,0.0,1683,1244,1475,2176,869,1489.4,1019.0,1978.8
07/07/2013,0.0,1706,1267,1506,2183,797,1491.8,985.0,1992.2
08/07/2013,0.0,1722,1288,1535,2185,853,1516.6,1027.0,1999.8
09/07/2013,0.0,1742,1301,1547,2186,911,1537.4,1067.0,2008.4
10/07/2013,0.0,1762,1316,1564,2194,949,1557.0,1095.8,2021.2
11/07/2013,0.0,1782,1330,1576,2201,942,1566.2,1097.2,2033.4
12/07/2013,0.0,1800,1345,1594,2208,918,1573.0,1088.8,2044.8
13/07/2013,0.0,1807,1357,1603,2218,947,1586.4,1111.0,2053.6
14/07/2013,0.0,1823,1375,1627,2229,970,1604.8,1132.0,2066.6
15/07/2013,0.0,1849,1392,1653,2238,954,1617.2,1129.2,2082.4
16/07/2013,0.0,1869,1407,1671,2248,966,1632.2,1142.4,2096.4
17/07/2013,0.0,1877,1423,1691,2259,1004,1650.8,1171.6,2106.2
18/07/2013,0.0,1886,1437,1710,2267,1034,1666.8,1195.2,2114.6
19/07/2013,0.0,1913,1445,1715,2267,1023,1672.6,1191.8,2125.4
20/07/2013,0.0,1930,1459,1737,2283,1043,1690.4,1209.4,2141.8
21/07/2013,0.0,1923,1474,1761,2292,1073,1704.6,1233.4,2144.4
22/07/2013,0.0,1938,1487,1784,2300,1091,1720.0,1249.4,2155.2
23/07/2013,0.0,1943,1493,1794,2310,1106,1729.2,1260.8,2163.2
24/07/2013,0.0,1956,1506,1811,2321,1104,1739.6,1264.8,2175.0
25/07/2013,0.0,1960,1507,1799,2324,1111,1740.2,1269.4,2178.4
26/07/2013,12.6,1914,1507,1730,2326,1070,1709.4,1244.8,2161.2
27/07/2013,11.1,1807,1514,1689,2329,978,1663.4,1192.4,2120.2
28/07/2013,6.2,1810,1526,1730,2336,996,1679.6,1208.0,2125.6
29/07/2013,0.0,1824,1533,1760,2341,1016,1694.8,1222.8,2134.2
30/07/2013,1.8,1833,1537,1761,2346,1035,1702.4,1235.8,2140.8
31/07/2013,1.4,1843,1550,1792,2361,1042,1717.6,1245.2,2153.8
01/08/2013,0.0,1865,1561,1825,2371,1069,1738.2,1265.8,2168.6
02/08/2013,0.0,1904,1571,1841,2377,1119,1762.4,1299.8,2187.8
